#object_id;description;result_timestamp;noise_event_laeq_model_id;noise_event_laeq_model_id_unit;noise_event_laeq_primary_detected_certainty;noise_event_laeq_primary_detected_certainty_unit;noise_event_laeq_primary_detected_class;noise_event_laeq_primary_detected_class_unit
255441;MP 03: Naamsestraat 62 Taste;21/01/2022 06:44:42.507;3;;61;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;21/01/2022 06:52:49.508;3;;60;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;21/01/2022 07:12:31.511;3;;84;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;21/01/2022 07:27:04.521;3;;45;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;21/01/2022 09:11:14.539;3;;60;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;21/01/2022 09:19:27.540;3;;100;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;21/01/2022 09:41:11.558;3;;100;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;21/01/2022 11:19:51.583;3;;55;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;21/01/2022 11:29:56.585;3;;52;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;21/01/2022 11:55:23.588;3;;42;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;21/01/2022 17:15:59.667;3;;100;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;21/01/2022 18:09:55.689;3;;71;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;21/01/2022 18:57:00.676;3;;44;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;21/01/2022 19:41:44.679;3;;90;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;21/01/2022 19:51:43.692;3;;75;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;21/01/2022 20:04:39.705;3;;98;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;21/01/2022 21:34:05.787;3;;76;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;21/01/2022 21:59:16.766;3;;55;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;21/01/2022 22:16:06.753;3;;94;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;21/01/2022 22:53:27.811;3;;56;%;Human voice - Shouting;
